"hospital_id","name","population","bed","owner_id","county_id"
"2758421","CARRINGTON HEALTH CENTER","25","25","2","38031"
"27595340","MARIE GREEN PSYCHIATRIC CENTER - PHF","16","16","5","6047"
"2759644","BROADWATER HEALTH CENTER","25","25","5","30007"
"27616407","LECOM HEALTH CORRY MEMORIAL HOSPITAL","20","20","2","42049"
"2762703","ST. JOHN'S HOSPITAL","422","422","2","17167"
"27644041","GENERATIONS BEHAVIORAL HEALTH - GENEVA, LLC","18","18","1","39007"
"2764735","GOLDEN VALLEY MEMORIAL HOSPITAL","56","56","3","29083"
"2766846","MORRIS COUNTY HOSPITAL","21","21","5","20127"
"27677090","CYPRESS CREEK HOSPITAL","128","128","1","48201"
"2769343","GORDON MEMORIAL HOSPITAL DISTRICT","25","25","3","31161"
"27694904","MARINHEALTH MEDICAL CENTER","310","310","2","6041"
"2770809","CRESCENT CITY SURGICAL CENTRE","20","20","1","22051"
"27719403","EINSTEIN MEDICAL CENTER MONTGOMERY","195","195","2","42091"
"2772703","ENCOMPASS HEALTH REHABILITATION HOSPITAL - A PARTNER OF WASHINGTON REGIONAL","80","80","1","5143"
"2773018","GRADY MEMORIAL HOSPITAL AUTHORITY","57","57","3","40051"
"27734110","NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS","322","322","2","12021"
"27743906","ACUITY SPECIALTY HOSPITAL - OHIO VALLEY AT BELMONT","39","39","1","39013"
"27777054","SUN BEHAVIORAL HOUSTON","148","148","1","48201"
"2778705","ST DAVIDS REHABILITATION HOSPITAL - A ST DAVIDS MEDICAL CENTER","64","64","2","48453"
"27790291","CEDARS - SINAI MARINA DEL REY HOSPITAL","103","103","2","6037"
"2780204","DENVER HEALTH MEDICAL CENTER","555","555","3","8031"
"27818801","ENDLESS MOUNTAINS HEALTH SYSTEMS, INC","25","25","2","42115"
"2782201","PLATTE COUNTY MEMORIAL HOSPITAL","25","25","2","56031"
"27832605","NORTH FLORIDA REGIONAL MEDICAL CENTER","523","523","1","12001"
"2783350","MINIDOKA MEMORIAL HOSPITAL","25","25","5","16067"
"2784057","TIMPANOGOS REGIONAL HOSPITAL","122","122","1","49049"
"27877030","KINDRED HOSPITAL HOUSTON MEDICAL CENTER","108","108","1","48201"
"2788260","NOR - LEA HOSPITAL DISTRICT","25","25","3","35025"
"2789149","CENTENNIAL HILLS HOSPITAL MEDICAL CENTER","262","262","1","32003"
"27895249","MARK TWAIN MEDICAL CENTER","25","25","2","6009"
"27919129","HAVEN BEHAVIORAL HOSPITAL OF PHILADELPHIA","36","36","1","42101"
"2793001","AURORA VISTA DEL MAR HOSPITAL","87","87","1","6111"
"27932539","NORTH OKALOOSA MEDICAL CENTER","110","110","1","12091"
"27944130","REGENCY HOSPITAL OF CLEVELAND WEST","43","43","1","39035"
"2795655","SACRAMENTO VA MEDICAL CENTER","50","50","6","6067"
"279606","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ABILENE","60","60","1","48441"
"2796813","STRAUB CLINIC AND HOSPITAL","159","159","2","15003"
"2797223","OHSU HOSPITAL AND CLINICS","576","576","3","41051"
"2798807","CONFLUENCE HEALTH - CENTRAL WASHINGTON HOSPITAL","176","176","2","53007"
"27995667","MARSHALL MEDICAL CENTER","111","111","2","6017"
"28","FORT BELVOIR COMMUNITY HOSPITAL","120","120","6","51059"
"2800733","SAN LUKE'S MEMORIAL HOSPITAL INC","315","315","2","72113"
"28017109","HELEN M. SIMPSON REHABILITATION HOSPITAL","55","55","1","42043"
"2802540","FALMOUTH HOSPITAL","81","81","2","25001"
"2803820","WENTWORTH - DOUGLASS HOSPITAL","178","178","2","33017"
"28044122","HIGHLAND SPRINGS HOSPITAL","72","72","1","39035"
"2804901","NORTHERN LIGHT INLAND HOSPITAL","48","48","2","23011"
"280601","PLATTE VALLEY MEDICAL CENTER","98","98","2","8001"
"2806050","THE HOSPITAL OF CENTRAL CONNECTICUT","446","446","2","9003"
"28070112","UNIVERSITY MEDICAL CENTER NEW ORLEANS","506","506","0","22071"
"28077090","TOPS SURGICAL SPECIALTY HOSPITAL","15","15","1","48201"
"2808724","SHORE REHABILITATION INSTITUTE","40","40","1","34029"
"28119145","MALVERN BEHAVIORAL HEALTH","22","22","1","42101"
"28133150","STEWARD NORTH SHORE MEDICAL CENTER","337","337","1","12086"
"28144155","SELECT SPECIALTY HOSPITAL - CLEVELAND GATEWAY","75","75","1","39035"
"28170072","BRIDGEPOINT CONTINUING CARE HOSPITAL","44","44","0","22051"
"2818847","BARNES - KASSON COUNTY HOSPITAL","25","25","2","42115"
"28193635","MEMORIAL HOSPITAL LOS BANOS","38","38","2","6047"
"2820785","UMD PRINCE GEORGE'S HOSPITAL CTR","233","233","2","24033"
"28217101","SELECT SPECIALTY HOSPITAL - CENTRAL PENNSYLVANIA HARRISBURG","92","92","1","42043"
"28233313","STEWARD FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE","459","459","1","12011"
"282431","NORTH BIG HORN HOSPITAL DISTRICT","18","18","3","56003"
"28244870","FIRELANDS REG. MED CTR - MAIN CAMPUS","287","287","2","39043"
"28277065","KINDRED HOSPITAL HOUSTON NW","84","84","1","48201"
"2829526","CONWAY HOSPITAL","222","222","2","45051"
"28295355","MEMORIAL MEDICAL CENTER","419","419","2","6099"
"2830512","UNION GENERAL HOSPITAL","45","45","3","13291"
"28315650","SELECT SPECIALTY HOSPITAL - LAUREL HIGHLANDS, INC","40","40","1","42129"
"28343205","THE OHIO STATE UNIVERSITY HOSP - EAST","384","384","4","39049"
"2834698","BAYCARE ALLIANT HOSPITAL","48","48","2","12103"
"283544","CLEARWATER VALLEY HOSPITAL AND CLINICS","23","23","2","16035"
"2836904","CHOCTAW GENERAL HOSPITAL","25","25","2","1023"
"28370806","SEASIDE HEALTH SYSTEM","64","64","1","22033"
"28377087","PINE VALLEY SPECIALTY HOSPITAL","59","59","1","48201"
"2838104","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MEMPHIS - A PARTNER OF METHODIST HEALTHCARE","80","80","1","47157"
"28390247","MEMORIAL HOSPITAL OF GARDENA","103","103","1","6037"
"2839451","GREENE COUNTY HOSPITAL","7","7","5","28041"
"2840324","GEORGETOWN COMMUNITY HOSPITAL","75","75","1","21209"
"28418045","ST. LUKE'S HOSPITAL - ANDERSON CAMPUS","181","181","2","42095"
"28432063","NORTHEAST FLORIDA STATE HOSPITAL","1138","1138","2","12003"
"2843725","SOUTHEASTERN OH REGIONAL MED CTR","195","195","2","39059"
"2846825","DUPONT HOSPITAL LLC","110","110","1","18003"
"28477004","UGH PAIN AND SPINE","7","7","1","48201"
"2848910","MCLAREN GREATER LANSING","310","310","2","26065"
"28495437","ADVENTIST HEALTH MENDOCINO COAST","25","25","2","6045"
"28516947","TROY COMMUNITY HOSPITAL, INC","25","25","2","42015"
"285224","ORTHOPEDIC AND SURGICAL SPECIALTY COMPANY, LLC","24","24","1","4013"
"2853901","ASPIRUS DIVINE SAVIOR HOSPITAL","73","73","2","55021"
"28543205","REGENCY HOSPITAL OF COLUMBUS, LLC","23","23","1","39049"
"2855387","RIDGEVIEW MEDICAL CENTER","109","109","1","27019"
"2857783","SPEARFISH REGIONAL SURGERY CENTER","4","4","2","46081"
"2858220","PEMBINA COUNTY MEMORIAL HOSPITAL","20","20","2","38067"
"28592585","MENIFEE GLOBAL MEDICAL CENTER","84","84","1","6065"
"2859923","CABINET PEAKS MEDICAL CENTER","25","25","2","30053"
"2860402","GOTTLIEB COMMUNITY HEALTH SERVICES CORPORATION","374","374","1","17031"
"28617403","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","73","73","2","42133"
"28633709","NORTHSIDE HOSPITAL","288","288","1","12103"
"28645224","CHILDREN'S HOSP MC - COLLEGE HILL","94","94","2","39061"
"28677004","CORNERSTONE SPECIALTY HOSPITALS HOUSTON MEDICAL CENTER","65","65","1","48201"
"2867839","LANE COUNTY HOSPITAL","25","25","5","20101"
"28694025","MENLO PARK SURGICAL HOSPITAL","16","16","2","6081"
"287124","PRESBYTERIAN RUST MEDICAL CENTER","199","199","2","35043"
"28719107","WILLS EYE HOSPITAL","4","4","4","42101"
"28732428","NORTHWEST FLORIDA COMMUNITY HOSPITAL","59","59","1","12133"
"2873401","MERCY HOSPITAL ARDMORE, INC","190","190","2","40019"
"28777082","HEALTHBRIDGE CHILDRENS HOSPITAL - HOUSTON LTD","40","40","1","48201"
"2878705","AUSTIN LAKES HOSPITAL","58","58","1","48453"
"28795819","MERCY GENERAL HOSPITAL","313","313","2","6067"
"2880218","SAINT JOSEPH HOSPITAL","400","400","2","8031"
"2882401","WASHAKIE MEDICAL CENTER","18","18","2","56043"
"28833063","NORTHWEST MEDICAL CENTER","289","289","1","12011"
"2883330","NORTH CANYON MEDICAL CENTER","18","18","2","16047"
"2884403","MCKAY DEE HOSPITAL","319","319","2","49057"
"28844094","LAKE HEALTH WEST MEDICAL CENTER","237","237","2","39085"
"2887901","SIERRA VISTA HOSPITAL","25","25","6","35051"
"2889146","DESERT WILLOW TREATMENT CENTER","32","32","4","32003"
"28893301","MERCY HOSPITAL","144","144","2","6029"
"2893308","BAKERSFIELD HEART HOSPITAL","47","47","1","6029"
"28934613","OAK HILL HOSPITAL","350","350","1","12053"
"2894304","PALO ALTO VA MEDICAL CENTER","715","715","6","6085"
"28943055","SELECT SPECIALTY HOSPITAL SOUTHEAST OHIO","35","35","1","39089"
"2896786","WAHIAWA GENERAL HOSPITAL","42","42","2","15003"
"289703","CARSON TAHOE CONTINUING CARE HOSPITAL","29","29","1","32510"
"28977080","HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC","163","163","1","48201"
"2899169","EAST ADAMS RURAL HEALTHCARE","16","16","3","53001"
"28995630","MERCY HOSPITAL OF FOLSOM","106","106","2","6067"
"29","GENERAL LEONARD WOOD ARMY COMMUNITY HOSPITAL","46","46","6","29169"
"2900960","HIMA SAN PABLO BAYAMON","410","410","1","72021"
"2901701","METROWEST MED CTR - FRAM UNION CAMPUS","126","126","1","25017"
"29034474","OCALA REGIONAL MEDICAL CENTER","288","288","1","12083"
"2903766","ALICE PECK DAY MEMORIAL HOSPITAL","25","25","2","33009"
"29043055","SHEPHERD HILL HOSPITAL","14","14","2","39089"
"2904901","MAINEGENERAL MEDICAL CENTER-THAYER","127","127","2","23011"
"2906032","JOHN DEMPSEY HOSPITAL OF THE UNIVERSITY OF CONNECTICUT HEALTH CENTER","169","169","4","9003"
"2908755","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TOMS RIVER","92","92","1","34029"
"29095340","MERCY MEDICAL CENTER","186","186","2","6047"
"2912601","VASSAR BROTHERS MEDICAL CENTER","350","350","2","36027"
"29144011","CLEVELAND CLINIC REHABILITATION HOSPITALS, LLC","60","60","1","39093"
"2916001","BUTLER MEMORIAL HOSPITAL","294","294","2","42019"
"29177054","FOUNDATION SURGICAL HOSPITAL OF HOUSTON","69","69","1","48201"
"29196001","MERCY MEDICAL CENTER REDDING","266","266","2","6089"
"2920903","SAINT LUKE INSTITUTE","47","47","2","24033"
"29232073","ORANGE PARK MEDICAL CENTER","365","365","1","12019"
"29243615","PROMEDICA WILDWOOD ORTHOPEDIC AND SPINE HOSPITAL","42","42","2","39095"
"2924740","ENCOMPASS HEALTH REHAB HOSPITAL OF PRINCETON","60","60","1","54055"
"29277081","BEHAVIORAL HOSPITAL OF BELLAIRE","124","124","1","48201"
"2928640","ASHE MEMORIAL HOSPITAL, INC","76","76","2","37009"
"29296067","MERCY MEDICAL CENTER MT. SHASTA","33","33","2","6093"
"29332806","ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER","898","898","2","12095"
"29344512","SELECT SPECIALTY HOSPITAL - YOUNGSTOWN","24","24","1","39099"
"2935212","HILL CREST BEHAVIORAL HEALTH SERVICES","94","94","1","1073"
"293654","ADVENTIST HEALTH REEDLEY","49","49","2","6019"
"2937203","SELECT SPECIALTY HOSPITAL - NASHVILLE","70","70","1","47037"
"2939521","OCHSNER MEDICAL CENTER - HANCOCK","102","102","5","28045"
"29395608","MERCY SAN JUAN MEDICAL CENTER","384","384","2","6067"
"2942102","TRISTAR GREENVIEW REGIONAL HOSPITAL","211","211","1","21227"
"29444484","MERCY HEALTH ST. JOSEPH WARREN HOSPITAL","220","220","2","39155"
"2946514","ELKHART GENERAL HOSPITAL","222","222","2","18039"
"29493311","MERCY SOUTHWEST HOSPITAL","85","85","2","6029"
"2954935","FOND DU LAC COUNTY ACUTE PSYCH UNIT","25","25","5","55039"
"2956538","LAKE REGION HEALTHCARE CORP","108","108","1","27111"
"2957783","MONUMENT HEALTH SPEARFISH HOSPITAL","44","44","2","46081"
"2958237","UNITY MEDICAL CENTER","14","14","2","38099"
"2959301","HOLY ROSARY HEALTHCARE","25","25","2","30017"
"29595823","METHODIST HOSPITAL OF SACRAMENTO","158","158","2","6067"
"2960164","KINDRED CHICAGO NORTHLAKE, LLC","94","94","1","17031"
"2962650","PASSAVANT AREA HOSPITAL","121","121","2","17137"
"2963901","POPLAR BLUFF REGIONAL MEDICAL CENTER","170","170","1","29023"
"29645459","MIAMI VALLEY HOSPITAL SOUTH","123","123","2","39113"
"296727","HALE HO'OLA HAMAKUA","11","11","4","15001"
"2967301","MERCY HOSPITAL INDEPENDENCE","40","40","2","20125"
"29677070","UNITED MEMORIAL MEDICAL CENTER","117","117","1","48201"
"2968632","BUTLER COUNTY","20","20","5","31023"
"29691007","METHODIST HOSPITAL OF SOUTHERN CALIFORNIA","348","348","2","6037"
"2970506","LOUISIANA EXTENDED CARE HOSPITAL OF LAFAYETTE","142","142","1","22055"
"2972764","NORTHWEST MEDICAL CENTER","222","222","1","5143"
"2973110","ALLIANCEHEALTH MIDWEST","72","72","1","40109"
"29745439","KETTERING BEHAVIORAL MEDICINE CENTER","60","60","2","39113"
"2975001","METHODIST HOSPITAL FOR SURGERY","32","32","1","48113"
"297520","ASANTE ASHLAND COMMUNITY HOSPITAL","49","49","2","41029"
"29777030","TEXAS ORTHOPEDIC HOSPITAL","49","49","1","48201"
"2980206","NATIONAL JEWISH HEALTH","46","46","2","8031"
"29834741","OSCEOLA REGIONAL MEDICAL CENTER","404","404","1","12097"
"2983854","NORTHERN IDAHO ADVANCED CARE HOSPITAL","40","40","1","16055"
"2984102","SALT LAKE REGIONAL MEDICAL CENTER","158","158","2","49035"
"298431","MADIGAN ARMY MEDICAL CENTER","222","222","6","53053"
"2985501","COBRE VALLEY REGIONAL MEDICAL CENTER","25","25","2","4007"
"2987327","ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER","28","28","6","35031"
"29877091","MEMORIAL HERMANN NORTHEAST HOSPITAL","242","242","2","48201"
"2988203","NEW MEXICO REHABILITATION CENTER","43","43","4","35005"
"2989431","DINI - TOWNSEND HOSPITAL AT NORTHERN NEVADA ADULT MENTAL HEALTH SERVICES","40","40","4","32031"
"29894401","MILLS HEALTH CENTER D/P APH","60","60","2","6081"
"29932907","PALM BAY HOSPITAL","120","120","2","12009"
"2993301","BAKERSFIELD MEMORIAL HOSPITAL","385","385","2","6029"
"2994121","SAN FRANCISCO VA MEDICAL CENTER","124","124","6","6075"
"29944646","AULTMAN HOSPITAL WEST","8","8","2","39151"
"299508","NORTH STAR HOSPITAL","74","74","1","2020"
"2996766","WILCOX MEMORIAL HOSPITAL","72","72","2","15007"
"2997301","OREGON STATE HOSPITAL DISTINCT PART","554","554","4","41047"
"29977342","ST LUKES HOSPITAL AT THE VINTAGE","106","106","2","48201"
"2999336","TRIOS HEALTH","74","74","3","53005"
"3000960","BAYAMON MEDICAL CENTER","211","211","1","72021"
"3001440","HEYWOOD HOSPITAL -","134","134","2","25027"
"3003103","ELLIOT HOSPITAL CITY OF MANCHESTER","296","296","2","33011"
"30033410","PALM BEACH GARDENS MEDICAL CENTER","199","199","1","12099"
"3004330","MAINEGENERAL MEDICAL CENTER","192","192","2","23011"
"3006492","MASONICARE HEALTH CENTER","80","80","2","9009"
"30077338","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF HUMBLE","90","90","1","48201"
"3007740","MONMOUTH MEDICAL CENTER","514","514","1","34025"
"30094010","MILLS - PENINSULA MEDICAL CENTER","241","241","2","6081"
"30133012","LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS","247","247","1","12086"
"30144482","VIBRA HOSP OF MAHONING VALLEY - TRUMBULL CAMPUS","34","34","1","39155"
"301757","MILFORD REGIONAL MEDICAL CENTER","24","24","2","25027"
"30177338","SE TEXAS ER AND HOSPITAL","44","44","1","48201"
"3018603","BERWICK HOSPITAL CENTER","90","90","1","42037"
"30190036","DOCS SURGICAL HOSPITAL","17","17","1","6037"
"3022033","INOVA FAIR OAKS HOSPITAL","204","204","2","51059"
"30233016","STEWARD PALMETTO GENERAL HOSPITAL","368","368","1","12086"
"30245040","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER AT T","16","16","2","39165"
"3025271","JACKSON GENERAL HOSPITAL","25","25","2","54035"
"30277338","TOWNSEN MEMORIAL HOSPITAL","5","5","1","48201"
"302860","MEMORIAL HOSPITAL OF RHODE ISLAND","294","294","2","44007"
"3028801","ASHEVILLE SPECIALTY HOSPITAL","34","34","1","37021"
"30291402","MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS - D/P APH","60","60","1","6037"
"3029574","MUSC HEALTH MARION MEDICAL CENTER","124","124","0","45067"
"3030428","LOWER OCONEE COMMUNITY HOSPITAL, INC","25","25","2","13309"
"3035161","CITIZENS BAPTIST MEDICAL CENTER","122","122","1","1121"
"3037421","ERLANGER EAST HOSPITAL - SATELLITE","848","848","3","47065"
"30377338","HUNTSVILLE MEMORIAL HOSPITAL","123","123","2","48471"
"303801","PORTSMOUTH REGIONAL HOSPITAL","220","220","1","33015"
"30392677","PROVIDENCE MISSION HOSPITAL - LAGUNA BEACH","123","123","2","6059"
"3039501","MEMORIAL HOSPITAL OF GULFPORT","303","303","5","28047"
"304092","SPRING HARBOR HOSPITAL","100","100","2","23005"
"30412208","CAPITAL DISTRICT PSYCHIATRIC CENTER","110","110","4","36001"
"3042701","BAPTIST HEALTH HARDIN","285","285","2","21093"
"30433707","PALMS OF PASADENA HOSPITAL","307","307","1","12103"
"3045817","BLANCHARD VALLEY REG. HLTH CTR - BLUF","25","25","2","39003"
"3047715","EVANSVILLE PSYCHIATRIC CHILDREN'S CENTER","28","28","0","18163"
"3049098","LAKELAND HOSPITAL WATERVLIET","44","44","2","26021"
"30492691","PROVIDENCE MISSION HOSPITAL","345","345","2","6059"
"30511714","ST JOHN'S EPISCOPAL HOSPITAL SOUTH SHORE","257","257","2","36059"
"305661","COPLEY HOSPITAL","25","25","2","50015"
"3058495","SOUTH CENTRAL HEALTH","24","24","2","38051"
"30595032","MISSION OAKS HOSPITAL","49","49","1","6085"
"3059859","CLARK FORK VALLEY HOSPITAL","16","16","2","30089"
"3060178","KINDRED SYCAMORE, LLC","69","69","1","17037"
"3062052","JERSEY COMMUNITY HOSPITAL","43","43","3","17083"
"306260","DAY KIMBALL HOSPITAL","104","104","2","9015"
"30633470","PALMS WEST HOSPITAL","204","204","1","12099"
"3065251","NOBLE HEALTH CALLAWAY COMMUNITY HOS","37","37","1","29027"
"3067801","WESTERN PLAINS MEDICAL COMPLEX","99","99","1","20057"
"30679744","IRAAN GENERAL HOSPITAL","14","14","2","48371"
"3069361","REGIONAL WEST MEDICAL CENTER","172","172","1","31157"
"30696101","MODOC MEDICAL CENTER","8","8","3","6049"
"3070737","UNITED MEDICAL REHABILITATION HOSPITAL","12","12","1","22005"
"3072205","UAMS MEDICAL CENTER","450","450","4","5119"
"3073644","GREAT PLAINS REGIONAL MEDICAL CENTER","62","62","2","40009"
"30775061","BAYLOR SCOTT AND WHITE MEDICAL CENTER - IRVING","293","293","2","48113"
"3078701","HEALTHSOUTH REHABILITATION HOSPITAL OF AUSTIN","83","83","1","48453"
"30791016","MONROVIA MEMORIAL HOSPITAL","49","49","1","6037"
"3080218","PRESBYTERIAN ST LUKE'S MEDICAL CENTER","680","680","1","8031"
"30833908","PARK ROYAL HOSPITAL","114","114","1","12071"
"3085603","COPPER QUEEN COMMUNITY HOSPITAL","14","14","2","4003"
"30875039","MEDICAL CITY LAS COLINAS","99","99","1","48113"
"3088201","EASTERN NEW MEXICO MEDICAL CENTER","162","162","1","35005"
"3089119","HARMON HOSPITAL","108","108","1","32003"
"30891754","MONTEREY PARK HOSPITAL","101","101","1","6037"
"3092411","BALLARD REHABILITATION HOSPITAL","60","60","1","6071"
"30932796","PARRISH MEDICAL CENTER","210","210","2","12009"
"3097439","PEACE HARBOR MEDICAL CENTER","21","21","2","41039"
"3098926","KITTITAS VALLEY HEALTHCARE","25","25","3","53037"
"30991364","MOTION PICTURE AND TELEVISION HOSPITAL","12","12","2","6037"
"3100674","DOCTORS' CENTER BAYAMON","91","91","1","72021"
"3101301","BAYSTATE FRANKLIN MEDICAL CENTER","89","89","2","25011"
"3104605","NORTHERN LIGHT MAINE COAST HOSPITAL","64","64","2","23009"
"3106516","WEST HAVEN VA MEDICAL CENTER","216","216","6","9009"
"3108037","ANCORA PSYCHIATRIC HOSPITAL","600","600","4","34007"
"31092352","MOUNTAINS COMMUNITY HOSPITAL","17","17","3","6071"
"3114141","BERTRAND CHAFFEE HOSPITAL","24","24","2","36029"
"31175766","UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL","72","72","1","48073"
"3117815","GEISINGER - BLOOMSBURG HOSPITAL","62","62","2","42037"
"31194609","MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL","24","24","2","6001"
"3122042","INOVA FAIRFAX HOSPITAL","1043","1043","2","51059"
"31233525","ADVENTHEALTH DADE CITY","120","120","2","12101"
"3125601","LOGAN REGIONAL MEDICAL CENTER","140","140","1","54045"
"31275766","CHRISTUS MOTHER FRANCES HOSPITAL - JACKSONVILLE","25","25","2","48073"
"3127889","VIDANT BEAUFORT HOSPITAL","142","142","2","37013"
"31294558","DEPARTMENT OF STATE HOSPITALS - NAPA","151","151","4","6055"
"3129706","MUSC HEALTH CHESTER MEDICAL CENTER","82","82","0","45023"
"3130034","GEORGIA REGIONAL HOSPITAL ATLANTA","334","334","4","13089"
"3133701","BAYFRONT HEALTH ST PETERSBURG","480","480","1","12103"
"3136607","INFIRMARY LTAC HOSPITAL","31","31","1","1097"
"31375951","CHRISTUS SOUTHEAST TEXAS - JASPER MEMORIAL","59","59","2","48241"
"3138363","DECATUR COUNTY GENERAL HOSPITAL","40","40","5","47039"
"31393906","NATIVIDAD MEDICAL CENTER","150","150","5","6053"
"3139501","SELECT SPECIALTY HOSPITAL GULF COAST","61","61","1","28047"
"3140831","HARLAN ARH HOSPITAL","150","150","2","21095"
"31433952","BAYFRONT HEALTH PORT CHARLOTTE","254","254","1","12015"
"3147714","EVANSVILLE STATE HOSPITAL","168","168","4","18163"
"31478026","METHODIST HOSPITAL SOUTH","67","67","1","48013"
"314895","MEMORIAL HOSP OF WM F AND GERTRUDE F JONES - JONES MEMORIAL HOSP","49","49","2","36003"
"3149120","LAKELAND HOSPITAL - NILES","76","76","2","26021"
"31492663","NEWPORT BAY HOSPITAL","36","36","1","6059"
"31534114","PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER","100","100","1","12021"
"3153704","MENDOTA MENTAL HEALTH INSTITUTE","394","394","4","55025"
"3155021","DISTRICT ONE HOSPITAL","49","49","1","27131"
"3157430","MARSHALL COUNTY HEALTHCARE CENTER","20","20","2","46091"
"31576849","KIMBLE HOSPITAL","15","15","1","48267"
"3158413","ASHLEY MEDICAL CENTER","20","20","2","38051"
